id,question,answer,question_answer_id,bot_id,
11914,"出向解除となったが、出張として1ケ月延長して出向先に勤務することになった。
この場合の交通費（通勤費）はどう精算したら良いですか？",出向解除後も引き続き出張として１ヶ月延長して出向先に勤務する場合の交通費（通勤費）は、出向中と同じままで、出張が終わり次第、拠点に応じて通勤費申告で変更して下さい。但し、出張での勤務になるので日当のみTWINSで精算して下さい。,18585,13,
11915,"出向解除となったが、出張として1ヶ月延べ長して出向先に勤務することになった。
この場合の交通費（通勤費）はどう精算したら良いですか？",出向解除後も引き続き出張として１ヶ月延長して出向先に勤務する場合の交通費（通勤費）は、出向中と同じままで、出張が終わり次第、拠点に応じて通勤費申告で変更して下さい。但し、出張での勤務になるので日当のみTWINSで精算して下さい。,18585,13,
11916,有料道路の領収書を失くしてしまいました。その場合精算はどうしたら良いですか？,国内出張で有料道路の領収書を紛失した場合は、領収書台紙の空白に紛失した旨と金額（出発地〜到着地）を記載し、上長印を貰って下さい。上長承認されたということであれば申請金額で精算致します。,18587,13,
11917,国内出張時のエアチケット取り消し料で非課税があるのですが、勘定科目は何になりますか？,国内出張の航空券取り消し料の勘定科目は、A9167　旅費交通費　雑口（非課税）で計上下さい。,18590,13,
11918,国内出張時のエアチケット購入の勘定科目は何になりますか？,国内出張時の国内航空券の勘定科目は、9162国内出張旅費で計上して下さい。,18592,13,
11919,既に承認された国内出張旅費精算について、間違いがあったので差し戻しをお願いしたい,最終承認処理が完了していると差し戻しができないため、次回申請時にご精算下さい。なお、次回申請まで間があく場合はTHR各拠店担当へご連絡願います。,18597,13,
11920,既に承認された国内出張旅費精算について、誤りがあったので差し戻しをお願いいしたい,最終承認処理が完了していると差し戻しができないため、次回申請時にご精算下さい。なお、次回申請まで間があく場合はTHR各拠店担当へご連絡願います。,18597,13,
11921,国内出張（エアチケット+宿泊付）のパックツアーを手配し出張を終えました。明細がないため往復の交通費をどの様に請求したらよいでしょうか？　　　　,国内出張（航空券+宿泊付）のパックツアーを利用した場合の交通費の精算については、通常の航空券+資格等級の宿泊代上限＞ﾊﾟｯｸﾂｱｰ代金の場合は、ﾊﾟｯｸﾂｱｰ代金で精算して下さい,18600,13,
11922,国内出張するが、ホテルの割引き一覧表はどこにあるの？,"国内ホテル一覧表は、とよつう人事Navi⇒福利厚生ライブラリー→052.宿泊（その他）にてご確認下さい。
https://twins.toyotsu.co.jp/ap0091/sdb79.nsf",18603,13,
11923,国内出張するが、ホテルの割り引き一覧表はどこにあるの？,"国内ホテル一覧表は、とよつう人事Navi⇒福利厚生ライブラリー→052.宿泊（その他）にてご確認下さい。
https://twins.toyotsu.co.jp/ap0091/sdb79.nsf",18603,13,
11924,国内出張時にタクシーの領収書を失くした場合の精算方法は？,国内出張時のタクシーの領収書を紛失した場合には、「理由書」を作成のうえ、上長の承認をいただき、「領収書台紙」に添付し提出下さい。,18608,13,
11925,環境省へ領収書原本を提出する必須があるため、提出済みの領収書を返却してほしい,国内出張精算で、領収書原本の返却をご希望の方は、倉庫から取り寄せますので、出張番号をTHR担当者へ連絡して下さい。入手次第あらためて連絡しますのでお待ち下さい。なおTHR保管がコピーとなる依頼書を作成下さい。,18611,13,
