id,question
10826,ナッパとベジータどっちが強い？
10827,ベジータとカカロットはどっちが強い？
10828,クリリンのことなの？
10829,esaの経営企画チームの議事録の一覧開きたい
10831,GPU手当について教えて
10832,ステーションとは
10833,出張ピアノ講師を探しています。
10834,出張レッスン
10835,先生の出身大学は
10836,先生の出身大学は
10837,ピティナ正会員とは何ですか
10838,もう少し詳しい住所を知りたいです
10839,ラーメン好き？
10840,Skypeでサインインに失敗する
10841,iPadにてVPN接続時、エラーメッセージが出る
10842,パソコンからVPN接続ができない。
10843,OutlookにてMcAfeeのアドオンメッセージが表示された
10844,メールを送信したが配信不能メールを受信した
10845,電子アドレス帳を旧姓表示
10846,端末のIPアドレスがほしい
10847,端末のOSを再セットアップしたいので、リカバリデスクが欲しい。
10848,インターネットに接続できるが、VPNでイントラに接続できない。
10849,Office2010のライセンスのプロダクトキーが分からない
10850,電子メールアドレスを申請し完了報告を受けたが、パスワード更新するためのユーザIDとパスワードが分からない
10851,外部持ち出し申請書について知りたい
10852,Office365の予定表にて、役員の予定を入力する秘書が代わったため、対応できるように設定して欲しい
10853,電子アドレス帳の事業所名を変更したい
10854,iPadにてメール利用時、メールをゴミ箱やフォルダ移動させるとエラーメッセージが表示される
10855,共有アカウントのメールアドレスのパスワードが不明のため、パスワードを教えて欲しい
10856,AD参加後にiPad、iPhoneを利用できるか確認して欲しい
10857,Outlookの予定表の表示不具合が発生したため、対応方法を教えて欲しい
10858,Pointsecの削除申請について
10859,新しい端末でVPN接続する際のIDとパスワードは同じか？
10860,Outlookのメールアカウントを作成している際、エラーメッセージが表示される。
10861,Outlookのメールアカウントを作成している際、エラーメッセージが表示される。
10862,ADサーバに端末が参加後、メール受信が自動でできなくなった。手動ではメール送受信ができる。
10863,Windows8でEDI　VPNが利用できますか
10864,iPadのメールアカウントを作成したが、メールが見えない。
10865,Skypeでユーザ検索に時間かかる
10866,端末にて有線LANでOutlookが利用できるが、VPN接続するとOutlookが利用できたり、出来なかったりする
10867,インターネットに接続できない、金岡で利用できたが、臨海で利用できない。IPアドレスはツールを使用に変更している。
10868,Outlookのメールを送信したが、メールがブロックされ送信されない。エラーメールが届いた。
10869,VPNキーの再発行依頼を行ったが、進捗状況を教えて欲しい。
10871,AIのメンテナンスの方法
10872,発表会は別料金が発生しますか？
10873,写真をかえたい
10874,写真をかえるにはどうしたらいいですか？
10875,写真の入れ替えをするにはどうしたら良いですか？
10877,１７歳ですが自分でレッスン料を払うので紹介してほしいのですが
10878,17歳以下でも申し込めますか？
10879,捺印申請の方法が知りたい
10880,捺印してもらう印鑑の種類を知りたい
10881,収入印紙について教えてほしい
10882,契約書が見たい
10883,出張申請の方法は？
10884,Hi-per BTにログインできない
10885,Hi-per BTに登録したい
10886,Hi-per BTの承認権限を変更したい
10887,小口申請の方法は？
10888,Suicaを登録したい。
10889,パスモを登録したい。
10890,ICOCAを登録したい。
10891,プリンターが動かない
10892,プリンターが故障した
10893,プリンターが欲しい
10894,プリンターを換えたい
10895,複合機が動かない
10896,複合機が故障した
10897,カラーコピーがしたい
10898,カラーコピーができない
10899,コピー機のホチキスの針が無くなった
10900,コピー機のホチキスの針を補充したい
10901,イントラが見られない
10902,座席変更した
10903,座席変更したい
10904,座席変更する予定
10905,スローガン
10906,カードキーを忘れた
10907,カードキーが無い
10908,カードキーの入れ物が壊れた
10909,カードキーの入れ物が欲しい
10910,カードケースが壊れた
10911,カードケースを取り替えたい
10912,会議室を予約したい
10913,ワークルームを予約したい
10914,顧問室を予約したい
10915,部屋が暑い
10916,部屋が寒い
10917,貸会議室を使いたい
10918,貸会議室を借りたい
10919,給茶機が壊れた
10920,給茶機の水が出ない
10921,給茶機のお湯が出ない
10922,給茶機の粉が無い
10923,コーヒーが無い
10924,コーヒーのフィルターが無い
10925,コーヒーの豆が無い
10926,コーヒーのミルクがない
10927,コーヒーのスプーンが無い
10928,紙コップが無い
10929,グラスが無い
10930,湯呑みが無い
10931,茶受けが無い
10932,延長コードを借りたい
10933,延長コードを使いたい
10934,テプラを使いたい
10935,テプラを借りたい
10936,ICレコーダーを使いたい
10937,ICレコーダーを借りたい
10938,ビデオカメラを使いたい
10939,ビデオカメラを借りたい
10940,SDカードが無い
10941,デジカメを使いたい
10942,デジカメを借りたい
10943,三脚を使いたい
10944,三脚を借りたい
10945,AEDを借りたい
10946,レーザーポインターを使いたい
10947,レーザーポインターを借りたい
10948,電話会議システムを使いたい
10949,電話会議システムを借りたい
10950,プロジェクターが壊れた
10951,プロジェクターが壊してしまった
10952,プロジェクターが無い
10953,プロジェクターを使いたい
10954,プロジェクターを予約したい
10955,プロジェクターを借りたい
10956,iPadを使いたい
10957,iPadを借りたい
10958,コートハンガーを使いたい
10959,コート掛けを使いたい
10960,携帯が壊れた
10961,携帯が動かない
10962,携帯を換えたい
10963,携帯の電池の減りが早いので交換したい
10964,iPhoneのメッセージが壊れた
10965,iPhoneのメッセージが送れない
10966,iPhoneのメッセージが届かない
10967,iPhoneのメッセージが重い
10968,iPhoneのメッセージが動かない
10969,iPhoneのメッセージの動きが遅い
10970,iPhoneの電池の減りが早いので交換したい
10971,携帯・スマホのカバーが欲しい
10972,携帯・スマホのカバーを交換してほしい
10973,携帯・スマホのフィルムが欲しい
10974,携帯・スマホのフィルムを交換してほしい
10975,お守りステッカーが欲しい
10976,イヤホンが壊れた
10977,イヤホンの新しいのが欲しい
10978,イヤホンを交換してほしい
10979,充電コードが切れた
10980,充電コードが壊れた
10981,充電コードの新しいのが欲しい
10982,充電コードを交換してほしい
10983,機種変更したい
10984,iPhoneにしたい
10985,ガラケーにしたい
10986,電話帳を更新したい
10987,スマホの電話帳を更新したい
10988,スマホの連絡先を更新したい
10989,携帯の電話帳を更新したい
